# FieldObsSensors: This file gives a list of location for geological
# field observations. The columns are x,y in metres; these are not offsets
# from the world boundaries, so if your world doesn't start from zero,
# be careful that the sensors are actually placed inside the world.
# An error should be flagged if they don't.

10356.22237053886,726.3788345414214
10218.186201956123,17366.261602711864
6457.813802959397,19131.867917841766
9515.76021504961,18852.327234751545
13344.03750343062,19915.290107572917
7035.561960173771,3592.3950489657
17536.329526701942,4923.956803243607
17504.046874376014,5310.517331202049
6631.472208594903,5204.981149710715
16473.228389630094,8682.379743136931
10827.103816594929,823.3535622456111
10762.538511931896,1157.2364798285998
297.3931824564934,13346.290435282513
11590.755523433909,1654.3646772638895
8600.714000727981,1190.3788676038384
8548.39384005405,1313.1278198561631
2665.1587516330183,7481.2090567024425
3884.107175819576,15242.35803715419
15180.80910151638,2177.252276206389
333.01541951298714,17071.973961498123
53.60349762067199,17199.499305075034
238.39385233819485,17784.385501886252
435.4293510429561,17965.85505502438
475.50436772592366,18007.543700680602
673.6530613396317,18330.013777173124
9421.138647874817,1478.837326456327
12097.259206544608,12834.826767774764
9067.142667151988,14394.921094912104
4584.306772906333,16018.622779505793
4878.190228598192,16358.302784105763
5481.541868701577,8466.445958212484
5290.072344535962,8478.715005622711
17368.237095605582,8396.512198504992
11491.68117663078,1865.4857877148315
11914.695241643116,2049.6006318880245
9604.815807685256,2053.282905933447
9151.745480155572,1434.6483020675369
36.90557400137186,2299.993226977065
12214.14467187412,12948.895696381573
12484.6510345079,13077.682166976854
13191.529801044613,13196.655364876613
12846.439379582182,13276.37915139459
13063.512386629358,13338.931367918849
13104.700598224998,13547.436896352097
9726.15405264683,14506.525477666408
9228.555928802118,14604.638543823268
9247.480242235586,14719.92058725562
3953.125260109082,14336.052518903743
3677.0529229398817,14512.657562856097
3623.619567360729,14778.78767644614
3846.258548947051,14887.936467718799
3867.409252198413,15075.572445623577
14115.481574624777,1461.6527211884968
1344.9095908217132,1715.7373966309242
7877.137310573831,2272.9903031773865
8330.207638101652,6942.553103965707
8270.095113072544,7287.344197936356
4862.605499887839,614.6729983128607
2217.6543986406177,14349.54325438058
2205.409254655242,14551.902849488426
2266.6349745895714,14960.29309958499
4969.47221104987,17016.79439489357
5007.320837920532,475.9602078725584
5827.745485067368,477.1877602664754
6058.176831008866,548.3856287579983
6277.476227873936,706.7383076916449
15393.429328933358,2079.0587991783395
17620.932339709252,1234.5686050886288
17625.38511933759,1469.0175544065423
9650.456798909232,2592.1126879486255
9788.49296749197,2708.7134201726876
9814.096450377256,2871.9529369943775
7968.419293021783,2928.4113077176735
8040.77696203813,3048.6914826259017
9844.152712890878,3099.012496864889
9011.482921753079,3295.385587267112
8133.172139396891,3345.705781877041
8094.210317617282,3446.3456695685163
8100.8894870672375,3500.3472848557867
6942.053587909788,3634.12318443181
17220.182172851637,3184.926037208643
13453.130604404956,4190.078256802168
13580.034823913127,4555.794751476962
14948.151365762576,4835.598726605531
14909.189543982968,5219.707172642462
14802.322832820937,5467.593077637255
12249.76690893434,56.1314482470043
12171.843265375122,153.1104711429216
10856.046884199604,302.8743234053254
11686.49028551951,1438.3307256936096
8763.240457285196,9928.846521073487
412.05225797370076,12301.267179111019
16971.939708383754,3706.5334996338934
9298.687208002433,3324.8413312304765
4635.51373867318,1176.8764220844023
4558.703290024772,1427.2834521280602
4510.83590898104,1623.6782242739573
1795.753528535366,1626.13314280333
4380.592104753479,1638.4077294734307
4608.797060882673,1707.1452308977023
4599.891501616687,1788.1568854716606
2998.004029100761,1863.0309079978615
4578.740798367187,1863.0309079978615
1574.227741856128,3052.373513726052
1536.379114985466,3316.2500784932636
2116.353662021458,3713.897241114173
5514.937715938315,4704.287855377421
6411.059616824612,4742.331308982801
10824.877426778898,3442.6637342413887
8119.8138005025685,3641.486961109098
17408.312112292275,1963.6806499054655
13664.637636912987,3533.4845443759114
1600.9444196484983,1708.372683444526
1979.4306883439422,1821.2978919409215
2503.745489982888,1944.0417284169234
1481.8325644992292,2344.1797256814316
3265.1708070077,1912.1284266673028
3288.5479000732303,1952.6337597030215
4444.044214507565,2026.2795421336778
2825.458818372339,2059.420027353335
3421.018094116822,2392.0482871029526
4338.290698252618,2524.6065905042924
2655.139997459948,2593.340068753343
15904.385791672394,171.5241394545883
13393.018079379573,205.8962603509426
12105.051570901647,350.74934057937935
10825.99062168412,436.67847868287936
9851.945077246055,598.7149543995038
13495.43201090768,663.7745663463138
11961.449427777901,742.3367438395508
8981.426659241319,897.0048390007578
13659.07166237384,978.0208294698969
13710.278628140688,1032.0312488628551
8610.732754899189,1059.0363862831146
13779.296712430194,1095.8614960238338
13878.371059237048,1229.6586406277493
7439.6517117563635,1666.6392410420813
12251.993298746645,2061.8748752251267
14101.01004082337,2130.6104540228844
7460.802415004,2179.7071049739607
12498.00937340036,2611.7507688808255
12798.571998542175,2952.9583597737364
13164.813123252243,3145.651336380746
9385.516410822049,96.6417485922575
9446.74213075824,210.8065569610335
9493.496316891164,321.28780947392806
9608.155392408371,392.48641145695
8708.693906795233,685.8702199873514
8707.580711890012,903.1424292204902
9870.869390679523,904.3699469640851
10085.716007908806,1235.796095953323
9118.349632916972,1248.0709991427138
9855.28466196917,1314.3553043506108
9668.267917435616,1410.0987883359194
10545.46550488472,1520.5712865991518
8466.017416868359,1581.9445483870804
10074.584058832377,1623.6782242739573
9848.605492519215,1721.8746548816562
10565.50301323086,1853.211385158822
9615.947756763548,1963.6806499054655
9625.966510934755,2239.8502854225226
7766.931014686823,2529.516135012731
7825.930344805121,2714.8502759449184
8311.283324668184,7726.604058228899
8352.471536260098,7952.363952956628
5493.787012686953,7970.768144063652
5451.485606184229,8165.851196928415
5322.354996867478,8278.728295501322
8487.16812011972,8324.124283097684
6091.572678247467,8417.369669349864
6199.552584320307,8467.672863400541
7332.78500059247,8483.622621808201
7466.368389543146,8540.060093828477
6654.849301662296,8573.186338312924
8492.734094658867,8613.67387223104
7914.985937440768,8625.94280057121
8608.50636508502,8854.143059141468
8712.033491522074,9180.488002467435
103.69726847857237,15282.827794514596
65.84864160977304,15572.24473727448
187.1868865713477,15909.482105932664
6138.326864382252,6700.8265588069335
5862.254527213052,6986.726066322997
5578.3898256924,7189.183830651455
5563.918291885406,7590.410322705284
14151.10381168127,18741.98081481643
13581.148018820211,18849.87510078121
15502.52242991142,3960.580512105953
16954.128589855507,3976.5350132193416
17321.48290947266,4251.440701096319
17401.63294284232,4426.935919977259
15963.385121794418,4462.5256115514785
